Files,Temp,Logg,Metal,Alpha
phoenixaces_t4000_g4.00_z-0.00_en0.00_NIRSPEC-O33-RAW.txt,4000,4.0,-0.0,0.0
phoenixaces_t4000_g4.50_z-0.00_en0.00_NIRSPEC-O33-RAW.txt,4000,4.5,-0.0,0.0
phoenixaces_t4000_g5.00_z-0.00_en0.00_NIRSPEC-O33-RAW.txt,4000,5.0,-0.0,0.0
phoenixaces_t4000_g5.50_z-0.00_en0.00_NIRSPEC-O33-RAW.txt,4000,5.5,-0.0,0.0
phoenixaces_t4000_g6.00_z-0.00_en0.00_NIRSPEC-O33-RAW.txt,4000,6.0,-0.0,0.0
phoenixaces_t4100_g0.00_z-0.00_en0.00_NIRSPEC-O33-RAW.txt,4100,0.0,-0.0,0.0
phoenixaces_t4100_g0.50_z-0.00_en0.00_NIRSPEC-O33-RAW.txt,4100,0.5,-0.0,0.0
phoenixaces_t4100_g1.00_z-0.00_en0.00_NIRSPEC-O33-RAW.txt,4100,1.0,-0.0,0.0
phoenixaces_t4100_g1.50_z-0.00_en0.00_NIRSPEC-O33-RAW.txt,4100,1.5,-0.0,0.0
phoenixaces_t4100_g2.00_z-0.00_en0.00_NIRSPEC-O33-RAW.txt,4100,2.0,-0.0,0.0
phoenixaces_t4100_g2.50_z-0.00_en0.00_NIRSPEC-O33-RAW.txt,4100,2.5,-0.0,0.0
phoenixaces_t4100_g3.00_z-0.00_en0.00_NIRSPEC-O33-RAW.txt,4100,3.0,-0.0,0.0
phoenixaces_t4100_g3.50_z-0.00_en0.00_NIRSPEC-O33-RAW.txt,4100,3.5,-0.0,0.0
phoenixaces_t4100_g4.00_z-0.00_en0.00_NIRSPEC-O33-RAW.txt,4100,4.0,-0.0,0.0
phoenixaces_t4100_g4.50_z-0.00_en0.00_NIRSPEC-O33-RAW.txt,4100,4.5,-0.0,0.0
phoenixaces_t4100_g5.00_z-0.00_en0.00_NIRSPEC-O33-RAW.txt,4100,5.0,-0.0,0.0
phoenixaces_t4100_g5.50_z-0.00_en0.00_NIRSPEC-O33-RAW.txt,4100,5.5,-0.0,0.0
phoenixaces_t4100_g6.00_z-0.00_en0.00_NIRSPEC-O33-RAW.txt,4100,6.0,-0.0,0.0
phoenixaces_t4200_g0.00_z-0.00_en0.00_NIRSPEC-O33-RAW.txt,4200,0.0,-0.0,0.0
phoenixaces_t4200_g0.50_z-0.00_en0.00_NIRSPEC-O33-RAW.txt,4200,0.5,-0.0,0.0
phoenixaces_t4200_g1.00_z-0.00_en0.00_NIRSPEC-O33-RAW.txt,4200,1.0,-0.0,0.0
phoenixaces_t4200_g1.50_z-0.00_en0.00_NIRSPEC-O33-RAW.txt,4200,1.5,-0.0,0.0
phoenixaces_t4200_g2.00_z-0.00_en0.00_NIRSPEC-O33-RAW.txt,4200,2.0,-0.0,0.0
phoenixaces_t4200_g2.50_z-0.00_en0.00_NIRSPEC-O33-RAW.txt,4200,2.5,-0.0,0.0
phoenixaces_t4200_g3.00_z-0.00_en0.00_NIRSPEC-O33-RAW.txt,4200,3.0,-0.0,0.0
phoenixaces_t4200_g3.50_z-0.00_en0.00_NIRSPEC-O33-RAW.txt,4200,3.5,-0.0,0.0
phoenixaces_t4200_g4.00_z-0.00_en0.00_NIRSPEC-O33-RAW.txt,4200,4.0,-0.0,0.0
phoenixaces_t4200_g4.50_z-0.00_en0.00_NIRSPEC-O33-RAW.txt,4200,4.5,-0.0,0.0
phoenixaces_t4200_g5.00_z-0.00_en0.00_NIRSPEC-O33-RAW.txt,4200,5.0,-0.0,0.0
phoenixaces_t4200_g5.50_z-0.00_en0.00_NIRSPEC-O33-RAW.txt,4200,5.5,-0.0,0.0
phoenixaces_t4200_g6.00_z-0.00_en0.00_NIRSPEC-O33-RAW.txt,4200,6.0,-0.0,0.0
phoenixaces_t4300_g0.00_z-0.00_en0.00_NIRSPEC-O33-RAW.txt,4300,0.0,-0.0,0.0
phoenixaces_t4300_g0.50_z-0.00_en0.00_NIRSPEC-O33-RAW.txt,4300,0.5,-0.0,0.0
phoenixaces_t4300_g1.00_z-0.00_en0.00_NIRSPEC-O33-RAW.txt,4300,1.0,-0.0,0.0
phoenixaces_t4300_g1.50_z-0.00_en0.00_NIRSPEC-O33-RAW.txt,4300,1.5,-0.0,0.0
phoenixaces_t4300_g2.00_z-0.00_en0.00_NIRSPEC-O33-RAW.txt,4300,2.0,-0.0,0.0
phoenixaces_t4300_g2.50_z-0.00_en0.00_NIRSPEC-O33-RAW.txt,4300,2.5,-0.0,0.0
phoenixaces_t4300_g3.00_z-0.00_en0.00_NIRSPEC-O33-RAW.txt,4300,3.0,-0.0,0.0
phoenixaces_t4300_g3.50_z-0.00_en0.00_NIRSPEC-O33-RAW.txt,4300,3.5,-0.0,0.0
phoenixaces_t4300_g4.00_z-0.00_en0.00_NIRSPEC-O33-RAW.txt,4300,4.0,-0.0,0.0
phoenixaces_t4300_g4.50_z-0.00_en0.00_NIRSPEC-O33-RAW.txt,4300,4.5,-0.0,0.0
phoenixaces_t4300_g5.00_z-0.00_en0.00_NIRSPEC-O33-RAW.txt,4300,5.0,-0.0,0.0
phoenixaces_t4300_g5.50_z-0.00_en0.00_NIRSPEC-O33-RAW.txt,4300,5.5,-0.0,0.0
phoenixaces_t4300_g6.00_z-0.00_en0.00_NIRSPEC-O33-RAW.txt,4300,6.0,-0.0,0.0
phoenixaces_t4400_g0.00_z-0.00_en0.00_NIRSPEC-O33-RAW.txt,4400,0.0,-0.0,0.0
phoenixaces_t4400_g0.50_z-0.00_en0.00_NIRSPEC-O33-RAW.txt,4400,0.5,-0.0,0.0
phoenixaces_t4400_g1.00_z-0.00_en0.00_NIRSPEC-O33-RAW.txt,4400,1.0,-0.0,0.0
phoenixaces_t4400_g1.50_z-0.00_en0.00_NIRSPEC-O33-RAW.txt,4400,1.5,-0.0,0.0
phoenixaces_t4400_g2.00_z-0.00_en0.00_NIRSPEC-O33-RAW.txt,4400,2.0,-0.0,0.0
phoenixaces_t4400_g2.50_z-0.00_en0.00_NIRSPEC-O33-RAW.txt,4400,2.5,-0.0,0.0
phoenixaces_t4400_g3.00_z-0.00_en0.00_NIRSPEC-O33-RAW.txt,4400,3.0,-0.0,0.0
phoenixaces_t4400_g3.50_z-0.00_en0.00_NIRSPEC-O33-RAW.txt,4400,3.5,-0.0,0.0
phoenixaces_t4400_g4.00_z-0.00_en0.00_NIRSPEC-O33-RAW.txt,4400,4.0,-0.0,0.0
phoenixaces_t4400_g4.50_z-0.00_en0.00_NIRSPEC-O33-RAW.txt,4400,4.5,-0.0,0.0
phoenixaces_t4400_g5.00_z-0.00_en0.00_NIRSPEC-O33-RAW.txt,4400,5.0,-0.0,0.0
phoenixaces_t4400_g5.50_z-0.00_en0.00_NIRSPEC-O33-RAW.txt,4400,5.5,-0.0,0.0
phoenixaces_t4400_g6.00_z-0.00_en0.00_NIRSPEC-O33-RAW.txt,4400,6.0,-0.0,0.0
phoenixaces_t4500_g0.00_z-0.00_en0.00_NIRSPEC-O33-RAW.txt,4500,0.0,-0.0,0.0
phoenixaces_t4500_g0.50_z-0.00_en0.00_NIRSPEC-O33-RAW.txt,4500,0.5,-0.0,0.0
phoenixaces_t4500_g1.00_z-0.00_en0.00_NIRSPEC-O33-RAW.txt,4500,1.0,-0.0,0.0
phoenixaces_t4500_g1.50_z-0.00_en0.00_NIRSPEC-O33-RAW.txt,4500,1.5,-0.0,0.0
phoenixaces_t4500_g2.00_z-0.00_en0.00_NIRSPEC-O33-RAW.txt,4500,2.0,-0.0,0.0
phoenixaces_t4500_g2.50_z-0.00_en0.00_NIRSPEC-O33-RAW.txt,4500,2.5,-0.0,0.0
phoenixaces_t4500_g3.00_z-0.00_en0.00_NIRSPEC-O33-RAW.txt,4500,3.0,-0.0,0.0
phoenixaces_t4500_g3.50_z-0.00_en0.00_NIRSPEC-O33-RAW.txt,4500,3.5,-0.0,0.0
phoenixaces_t4500_g4.00_z-0.00_en0.00_NIRSPEC-O33-RAW.txt,4500,4.0,-0.0,0.0
phoenixaces_t4500_g4.50_z-0.00_en0.00_NIRSPEC-O33-RAW.txt,4500,4.5,-0.0,0.0
phoenixaces_t4500_g5.00_z-0.00_en0.00_NIRSPEC-O33-RAW.txt,4500,5.0,-0.0,0.0
phoenixaces_t4500_g5.50_z-0.00_en0.00_NIRSPEC-O33-RAW.txt,4500,5.5,-0.0,0.0
phoenixaces_t4500_g6.00_z-0.00_en0.00_NIRSPEC-O33-RAW.txt,4500,6.0,-0.0,0.0
phoenixaces_t4600_g0.00_z-0.00_en0.00_NIRSPEC-O33-RAW.txt,4600,0.0,-0.0,0.0
phoenixaces_t4600_g0.50_z-0.00_en0.00_NIRSPEC-O33-RAW.txt,4600,0.5,-0.0,0.0
phoenixaces_t4600_g1.00_z-0.00_en0.00_NIRSPEC-O33-RAW.txt,4600,1.0,-0.0,0.0
phoenixaces_t4600_g1.50_z-0.00_en0.00_NIRSPEC-O33-RAW.txt,4600,1.5,-0.0,0.0
phoenixaces_t4600_g2.00_z-0.00_en0.00_NIRSPEC-O33-RAW.txt,4600,2.0,-0.0,0.0
phoenixaces_t4600_g2.50_z-0.00_en0.00_NIRSPEC-O33-RAW.txt,4600,2.5,-0.0,0.0
phoenixaces_t4600_g3.00_z-0.00_en0.00_NIRSPEC-O33-RAW.txt,4600,3.0,-0.0,0.0
phoenixaces_t4600_g3.50_z-0.00_en0.00_NIRSPEC-O33-RAW.txt,4600,3.5,-0.0,0.0
phoenixaces_t4600_g4.00_z-0.00_en0.00_NIRSPEC-O33-RAW.txt,4600,4.0,-0.0,0.0
phoenixaces_t4600_g4.50_z-0.00_en0.00_NIRSPEC-O33-RAW.txt,4600,4.5,-0.0,0.0
phoenixaces_t4600_g5.00_z-0.00_en0.00_NIRSPEC-O33-RAW.txt,4600,5.0,-0.0,0.0
phoenixaces_t4600_g5.50_z-0.00_en0.00_NIRSPEC-O33-RAW.txt,4600,5.5,-0.0,0.0
phoenixaces_t4600_g6.00_z-0.00_en0.00_NIRSPEC-O33-RAW.txt,4600,6.0,-0.0,0.0
phoenixaces_t4700_g0.00_z-0.00_en0.00_NIRSPEC-O33-RAW.txt,4700,0.0,-0.0,0.0
phoenixaces_t4700_g0.50_z-0.00_en0.00_NIRSPEC-O33-RAW.txt,4700,0.5,-0.0,0.0
phoenixaces_t4700_g1.00_z-0.00_en0.00_NIRSPEC-O33-RAW.txt,4700,1.0,-0.0,0.0
phoenixaces_t4700_g1.50_z-0.00_en0.00_NIRSPEC-O33-RAW.txt,4700,1.5,-0.0,0.0
phoenixaces_t4700_g2.00_z-0.00_en0.00_NIRSPEC-O33-RAW.txt,4700,2.0,-0.0,0.0
phoenixaces_t4700_g2.50_z-0.00_en0.00_NIRSPEC-O33-RAW.txt,4700,2.5,-0.0,0.0
phoenixaces_t4700_g3.00_z-0.00_en0.00_NIRSPEC-O33-RAW.txt,4700,3.0,-0.0,0.0
phoenixaces_t4700_g3.50_z-0.00_en0.00_NIRSPEC-O33-RAW.txt,4700,3.5,-0.0,0.0
phoenixaces_t4700_g4.00_z-0.00_en0.00_NIRSPEC-O33-RAW.txt,4700,4.0,-0.0,0.0
phoenixaces_t4700_g4.50_z-0.00_en0.00_NIRSPEC-O33-RAW.txt,4700,4.5,-0.0,0.0
phoenixaces_t4700_g5.00_z-0.00_en0.00_NIRSPEC-O33-RAW.txt,4700,5.0,-0.0,0.0
phoenixaces_t4700_g5.50_z-0.00_en0.00_NIRSPEC-O33-RAW.txt,4700,5.5,-0.0,0.0
phoenixaces_t4700_g6.00_z-0.00_en0.00_NIRSPEC-O33-RAW.txt,4700,6.0,-0.0,0.0
phoenixaces_t4800_g0.00_z-0.00_en0.00_NIRSPEC-O33-RAW.txt,4800,0.0,-0.0,0.0
phoenixaces_t4800_g0.50_z-0.00_en0.00_NIRSPEC-O33-RAW.txt,4800,0.5,-0.0,0.0
phoenixaces_t4800_g1.00_z-0.00_en0.00_NIRSPEC-O33-RAW.txt,4800,1.0,-0.0,0.0
phoenixaces_t4800_g1.50_z-0.00_en0.00_NIRSPEC-O33-RAW.txt,4800,1.5,-0.0,0.0
phoenixaces_t4800_g2.00_z-0.00_en0.00_NIRSPEC-O33-RAW.txt,4800,2.0,-0.0,0.0
phoenixaces_t4800_g2.50_z-0.00_en0.00_NIRSPEC-O33-RAW.txt,4800,2.5,-0.0,0.0
phoenixaces_t4800_g3.00_z-0.00_en0.00_NIRSPEC-O33-RAW.txt,4800,3.0,-0.0,0.0
phoenixaces_t4800_g3.50_z-0.00_en0.00_NIRSPEC-O33-RAW.txt,4800,3.5,-0.0,0.0
phoenixaces_t4800_g4.00_z-0.00_en0.00_NIRSPEC-O33-RAW.txt,4800,4.0,-0.0,0.0
phoenixaces_t4800_g4.50_z-0.00_en0.00_NIRSPEC-O33-RAW.txt,4800,4.5,-0.0,0.0
phoenixaces_t4800_g5.00_z-0.00_en0.00_NIRSPEC-O33-RAW.txt,4800,5.0,-0.0,0.0
phoenixaces_t4800_g5.50_z-0.00_en0.00_NIRSPEC-O33-RAW.txt,4800,5.5,-0.0,0.0
phoenixaces_t4800_g6.00_z-0.00_en0.00_NIRSPEC-O33-RAW.txt,4800,6.0,-0.0,0.0
phoenixaces_t4900_g0.00_z-0.00_en0.00_NIRSPEC-O33-RAW.txt,4900,0.0,-0.0,0.0
phoenixaces_t4900_g0.50_z-0.00_en0.00_NIRSPEC-O33-RAW.txt,4900,0.5,-0.0,0.0
phoenixaces_t4900_g1.00_z-0.00_en0.00_NIRSPEC-O33-RAW.txt,4900,1.0,-0.0,0.0
phoenixaces_t4900_g1.50_z-0.00_en0.00_NIRSPEC-O33-RAW.txt,4900,1.5,-0.0,0.0
phoenixaces_t4900_g2.00_z-0.00_en0.00_NIRSPEC-O33-RAW.txt,4900,2.0,-0.0,0.0
phoenixaces_t4900_g2.50_z-0.00_en0.00_NIRSPEC-O33-RAW.txt,4900,2.5,-0.0,0.0
phoenixaces_t4900_g3.00_z-0.00_en0.00_NIRSPEC-O33-RAW.txt,4900,3.0,-0.0,0.0
phoenixaces_t4900_g3.50_z-0.00_en0.00_NIRSPEC-O33-RAW.txt,4900,3.5,-0.0,0.0
phoenixaces_t4900_g4.00_z-0.00_en0.00_NIRSPEC-O33-RAW.txt,4900,4.0,-0.0,0.0
phoenixaces_t4900_g4.50_z-0.00_en0.00_NIRSPEC-O33-RAW.txt,4900,4.5,-0.0,0.0
phoenixaces_t4900_g5.00_z-0.00_en0.00_NIRSPEC-O33-RAW.txt,4900,5.0,-0.0,0.0
phoenixaces_t4900_g5.50_z-0.00_en0.00_NIRSPEC-O33-RAW.txt,4900,5.5,-0.0,0.0
phoenixaces_t4900_g6.00_z-0.00_en0.00_NIRSPEC-O33-RAW.txt,4900,6.0,-0.0,0.0
phoenixaces_t5000_g0.00_z-0.00_en0.00_NIRSPEC-O33-RAW.txt,5000,0.0,-0.0,0.0
phoenixaces_t5000_g0.50_z-0.00_en0.00_NIRSPEC-O33-RAW.txt,5000,0.5,-0.0,0.0
phoenixaces_t5000_g1.00_z-0.00_en0.00_NIRSPEC-O33-RAW.txt,5000,1.0,-0.0,0.0
phoenixaces_t5000_g1.50_z-0.00_en0.00_NIRSPEC-O33-RAW.txt,5000,1.5,-0.0,0.0
phoenixaces_t5000_g2.00_z-0.00_en0.00_NIRSPEC-O33-RAW.txt,5000,2.0,-0.0,0.0
phoenixaces_t5000_g2.50_z-0.00_en0.00_NIRSPEC-O33-RAW.txt,5000,2.5,-0.0,0.0
phoenixaces_t5000_g3.00_z-0.00_en0.00_NIRSPEC-O33-RAW.txt,5000,3.0,-0.0,0.0
phoenixaces_t5000_g3.50_z-0.00_en0.00_NIRSPEC-O33-RAW.txt,5000,3.5,-0.0,0.0
phoenixaces_t5000_g4.00_z-0.00_en0.00_NIRSPEC-O33-RAW.txt,5000,4.0,-0.0,0.0
phoenixaces_t5000_g4.50_z-0.00_en0.00_NIRSPEC-O33-RAW.txt,5000,4.5,-0.0,0.0
phoenixaces_t5000_g5.00_z-0.00_en0.00_NIRSPEC-O33-RAW.txt,5000,5.0,-0.0,0.0
phoenixaces_t5000_g5.50_z-0.00_en0.00_NIRSPEC-O33-RAW.txt,5000,5.5,-0.0,0.0
phoenixaces_t5000_g6.00_z-0.00_en0.00_NIRSPEC-O33-RAW.txt,5000,6.0,-0.0,0.0
phoenixaces_t5100_g0.00_z-0.00_en0.00_NIRSPEC-O33-RAW.txt,5100,0.0,-0.0,0.0
phoenixaces_t5100_g0.50_z-0.00_en0.00_NIRSPEC-O33-RAW.txt,5100,0.5,-0.0,0.0
phoenixaces_t5100_g1.00_z-0.00_en0.00_NIRSPEC-O33-RAW.txt,5100,1.0,-0.0,0.0
phoenixaces_t5100_g1.50_z-0.00_en0.00_NIRSPEC-O33-RAW.txt,5100,1.5,-0.0,0.0
phoenixaces_t5100_g2.00_z-0.00_en0.00_NIRSPEC-O33-RAW.txt,5100,2.0,-0.0,0.0
phoenixaces_t5100_g2.50_z-0.00_en0.00_NIRSPEC-O33-RAW.txt,5100,2.5,-0.0,0.0
phoenixaces_t5100_g3.00_z-0.00_en0.00_NIRSPEC-O33-RAW.txt,5100,3.0,-0.0,0.0
phoenixaces_t5100_g3.50_z-0.00_en0.00_NIRSPEC-O33-RAW.txt,5100,3.5,-0.0,0.0
phoenixaces_t5100_g4.00_z-0.00_en0.00_NIRSPEC-O33-RAW.txt,5100,4.0,-0.0,0.0
phoenixaces_t5100_g4.50_z-0.00_en0.00_NIRSPEC-O33-RAW.txt,5100,4.5,-0.0,0.0
phoenixaces_t5100_g5.00_z-0.00_en0.00_NIRSPEC-O33-RAW.txt,5100,5.0,-0.0,0.0
phoenixaces_t5100_g5.50_z-0.00_en0.00_NIRSPEC-O33-RAW.txt,5100,5.5,-0.0,0.0
phoenixaces_t5100_g6.00_z-0.00_en0.00_NIRSPEC-O33-RAW.txt,5100,6.0,-0.0,0.0
phoenixaces_t5200_g0.00_z-0.00_en0.00_NIRSPEC-O33-RAW.txt,5200,0.0,-0.0,0.0
phoenixaces_t5200_g0.50_z-0.00_en0.00_NIRSPEC-O33-RAW.txt,5200,0.5,-0.0,0.0
phoenixaces_t5200_g1.00_z-0.00_en0.00_NIRSPEC-O33-RAW.txt,5200,1.0,-0.0,0.0
phoenixaces_t5200_g1.50_z-0.00_en0.00_NIRSPEC-O33-RAW.txt,5200,1.5,-0.0,0.0
phoenixaces_t5200_g2.00_z-0.00_en0.00_NIRSPEC-O33-RAW.txt,5200,2.0,-0.0,0.0
phoenixaces_t5200_g2.50_z-0.00_en0.00_NIRSPEC-O33-RAW.txt,5200,2.5,-0.0,0.0
phoenixaces_t5200_g3.00_z-0.00_en0.00_NIRSPEC-O33-RAW.txt,5200,3.0,-0.0,0.0
phoenixaces_t5200_g3.50_z-0.00_en0.00_NIRSPEC-O33-RAW.txt,5200,3.5,-0.0,0.0
phoenixaces_t5200_g4.00_z-0.00_en0.00_NIRSPEC-O33-RAW.txt,5200,4.0,-0.0,0.0
phoenixaces_t5200_g4.50_z-0.00_en0.00_NIRSPEC-O33-RAW.txt,5200,4.5,-0.0,0.0
phoenixaces_t5200_g5.00_z-0.00_en0.00_NIRSPEC-O33-RAW.txt,5200,5.0,-0.0,0.0
phoenixaces_t5200_g5.50_z-0.00_en0.00_NIRSPEC-O33-RAW.txt,5200,5.5,-0.0,0.0
phoenixaces_t5200_g6.00_z-0.00_en0.00_NIRSPEC-O33-RAW.txt,5200,6.0,-0.0,0.0
phoenixaces_t5300_g0.00_z-0.00_en0.00_NIRSPEC-O33-RAW.txt,5300,0.0,-0.0,0.0
phoenixaces_t5300_g0.50_z-0.00_en0.00_NIRSPEC-O33-RAW.txt,5300,0.5,-0.0,0.0
phoenixaces_t5300_g1.00_z-0.00_en0.00_NIRSPEC-O33-RAW.txt,5300,1.0,-0.0,0.0
phoenixaces_t5300_g1.50_z-0.00_en0.00_NIRSPEC-O33-RAW.txt,5300,1.5,-0.0,0.0
phoenixaces_t5300_g2.00_z-0.00_en0.00_NIRSPEC-O33-RAW.txt,5300,2.0,-0.0,0.0
phoenixaces_t5300_g2.50_z-0.00_en0.00_NIRSPEC-O33-RAW.txt,5300,2.5,-0.0,0.0
phoenixaces_t5300_g3.00_z-0.00_en0.00_NIRSPEC-O33-RAW.txt,5300,3.0,-0.0,0.0
phoenixaces_t5300_g3.50_z-0.00_en0.00_NIRSPEC-O33-RAW.txt,5300,3.5,-0.0,0.0
phoenixaces_t5300_g4.00_z-0.00_en0.00_NIRSPEC-O33-RAW.txt,5300,4.0,-0.0,0.0
phoenixaces_t5300_g4.50_z-0.00_en0.00_NIRSPEC-O33-RAW.txt,5300,4.5,-0.0,0.0
phoenixaces_t5300_g5.00_z-0.00_en0.00_NIRSPEC-O33-RAW.txt,5300,5.0,-0.0,0.0
phoenixaces_t5300_g5.50_z-0.00_en0.00_NIRSPEC-O33-RAW.txt,5300,5.5,-0.0,0.0
phoenixaces_t5300_g6.00_z-0.00_en0.00_NIRSPEC-O33-RAW.txt,5300,6.0,-0.0,0.0
phoenixaces_t5400_g0.00_z-0.00_en0.00_NIRSPEC-O33-RAW.txt,5400,0.0,-0.0,0.0
phoenixaces_t5400_g0.50_z-0.00_en0.00_NIRSPEC-O33-RAW.txt,5400,0.5,-0.0,0.0
phoenixaces_t5400_g1.00_z-0.00_en0.00_NIRSPEC-O33-RAW.txt,5400,1.0,-0.0,0.0
phoenixaces_t5400_g1.50_z-0.00_en0.00_NIRSPEC-O33-RAW.txt,5400,1.5,-0.0,0.0
phoenixaces_t5400_g2.00_z-0.00_en0.00_NIRSPEC-O33-RAW.txt,5400,2.0,-0.0,0.0
phoenixaces_t5400_g2.50_z-0.00_en0.00_NIRSPEC-O33-RAW.txt,5400,2.5,-0.0,0.0
phoenixaces_t5400_g3.00_z-0.00_en0.00_NIRSPEC-O33-RAW.txt,5400,3.0,-0.0,0.0
phoenixaces_t5400_g3.50_z-0.00_en0.00_NIRSPEC-O33-RAW.txt,5400,3.5,-0.0,0.0
phoenixaces_t5400_g4.00_z-0.00_en0.00_NIRSPEC-O33-RAW.txt,5400,4.0,-0.0,0.0
phoenixaces_t5400_g4.50_z-0.00_en0.00_NIRSPEC-O33-RAW.txt,5400,4.5,-0.0,0.0
phoenixaces_t5400_g5.00_z-0.00_en0.00_NIRSPEC-O33-RAW.txt,5400,5.0,-0.0,0.0
phoenixaces_t5400_g5.50_z-0.00_en0.00_NIRSPEC-O33-RAW.txt,5400,5.5,-0.0,0.0
phoenixaces_t5400_g6.00_z-0.00_en0.00_NIRSPEC-O33-RAW.txt,5400,6.0,-0.0,0.0
phoenixaces_t5500_g0.00_z-0.00_en0.00_NIRSPEC-O33-RAW.txt,5500,0.0,-0.0,0.0
phoenixaces_t5500_g0.50_z-0.00_en0.00_NIRSPEC-O33-RAW.txt,5500,0.5,-0.0,0.0
phoenixaces_t5500_g1.00_z-0.00_en0.00_NIRSPEC-O33-RAW.txt,5500,1.0,-0.0,0.0
phoenixaces_t5500_g1.50_z-0.00_en0.00_NIRSPEC-O33-RAW.txt,5500,1.5,-0.0,0.0
phoenixaces_t5500_g2.00_z-0.00_en0.00_NIRSPEC-O33-RAW.txt,5500,2.0,-0.0,0.0
phoenixaces_t5500_g2.50_z-0.00_en0.00_NIRSPEC-O33-RAW.txt,5500,2.5,-0.0,0.0
phoenixaces_t5500_g3.00_z-0.00_en0.00_NIRSPEC-O33-RAW.txt,5500,3.0,-0.0,0.0
phoenixaces_t5500_g3.50_z-0.00_en0.00_NIRSPEC-O33-RAW.txt,5500,3.5,-0.0,0.0
phoenixaces_t5500_g4.00_z-0.00_en0.00_NIRSPEC-O33-RAW.txt,5500,4.0,-0.0,0.0
phoenixaces_t5500_g4.50_z-0.00_en0.00_NIRSPEC-O33-RAW.txt,5500,4.5,-0.0,0.0
phoenixaces_t5500_g5.00_z-0.00_en0.00_NIRSPEC-O33-RAW.txt,5500,5.0,-0.0,0.0
phoenixaces_t5500_g5.50_z-0.00_en0.00_NIRSPEC-O33-RAW.txt,5500,5.5,-0.0,0.0
phoenixaces_t5500_g6.00_z-0.00_en0.00_NIRSPEC-O33-RAW.txt,5500,6.0,-0.0,0.0
phoenixaces_t5600_g0.00_z-0.00_en0.00_NIRSPEC-O33-RAW.txt,5600,0.0,-0.0,0.0
phoenixaces_t5600_g0.50_z-0.00_en0.00_NIRSPEC-O33-RAW.txt,5600,0.5,-0.0,0.0
phoenixaces_t5600_g1.00_z-0.00_en0.00_NIRSPEC-O33-RAW.txt,5600,1.0,-0.0,0.0
phoenixaces_t5600_g1.50_z-0.00_en0.00_NIRSPEC-O33-RAW.txt,5600,1.5,-0.0,0.0
